,Focal.Letter,Social.Partner,Treatment.Period,Group.ID.Populations,Treatment,num_interactions,ordered.pair.period,scans.where.at.least.1.seen,SRI
2944,OL,OK,1,C3,Control,2,OK_OL_1,39,0.051282051
2945,OL,OK,2,C3,Control,2,OK_OL_2,40,0.05
2946,OL,OM,2,C3,Control,1,OL_OM_2,41,0.024390244
2947,OL,OO,2,C3,Control,3,OL_OO_2,44,0.068181818
2948,OL,OS,1,C3,Control,3,OL_OS_1,46,0.065217391
2949,OL,OS,2,C3,Control,1,OL_OS_2,45,0.022222222
2950,OL,OU,2,C3,Control,8,OL_OU_2,44,0.181818182
2951,OL,OZ,2,C3,Control,2,OL_OZ_2,46,0.043478261
2952,OM,EC,1,C3,Control,3,EC_OM_1,43,0.069767442
2953,OM,EC,2,C3,Control,4,EC_OM_2,36,0.111111111
2954,OM,EK,1,C3,Control,3,EK_OM_1,42,0.071428571
2955,OM,EL,2,C3,Control,3,EL_OM_2,42,0.071428571
2956,OM,EP,2,C3,Control,2,EP_OM_2,41,0.048780488
2957,OM,ES,1,C3,Control,1,ES_OM_1,32,0.03125
2958,OM,ES,2,C3,Control,1,ES_OM_2,30,0.033333333
2959,OM,ET,1,C3,Control,1,ET_OM_1,26,0.038461538
2960,OM,ET,2,C3,Control,4,ET_OM_2,36,0.111111111
2961,OM,EU,1,C3,Control,2,EU_OM_1,42,0.047619048
2962,OM,EU,2,C3,Control,1,EU_OM_2,46,0.02173913
2963,OM,EV,2,C3,Control,1,EV_OM_2,32,0.03125
2964,OM,EZ,2,C3,Control,2,EZ_OM_2,39,0.051282051
2965,OM,OC,2,C3,Control,1,OC_OM_2,38,0.026315789
2966,OM,OK,2,C3,Control,1,OK_OM_2,35,0.028571429
2967,OM,OL,2,C3,Control,1,OL_OM_2,41,0.024390244
2968,OM,OO,1,C3,Control,1,OM_OO_1,38,0.026315789
2969,OM,OP,1,C3,Control,1,OM_OP_1,35,0.028571429
2970,OM,OX,2,C3,Control,1,OM_OX_2,31,0.032258065
2971,OM,OZ,2,C3,Control,1,OM_OZ_2,38,0.026315789
2972,OO,EC,1,C3,Control,1,EC_OO_1,45,0.022222222
2973,OO,EE,2,C3,Control,1,EE_OO_2,43,0.023255814
2974,OO,EK,1,C3,Control,3,EK_OO_1,41,0.073170732
2975,OO,EK,2,C3,Control,2,EK_OO_2,45,0.044444444
2976,OO,EL,1,C3,Control,4,EL_OO_1,41,0.097560976
2977,OO,EM,1,C3,Control,1,EM_OO_1,43,0.023255814
2978,OO,EM,2,C3,Control,2,EM_OO_2,46,0.043478261
2979,OO,EP,1,C3,Control,5,EP_OO_1,43,0.11627907
2980,OO,EP,2,C3,Control,3,EP_OO_2,45,0.066666667
2981,OO,ES,2,C3,Control,1,ES_OO_2,45,0.022222222
2982,OO,EU,2,C3,Control,7,EU_OO_2,48,0.145833333
2983,OO,EV,1,C3,Control,2,EV_OO_1,41,0.048780488
2984,OO,EX,1,C3,Control,4,EX_OO_1,47,0.085106383
2985,OO,EX,2,C3,Control,12,EX_OO_2,48,0.25
2986,OO,EZ,1,C3,Control,2,EZ_OO_1,43,0.046511628
2987,OO,OA,2,C3,Control,7,OA_OO_2,46,0.152173913
2988,OO,OH,1,C3,Control,1,OH_OO_1,39,0.025641026
2989,OO,OL,2,C3,Control,3,OL_OO_2,44,0.068181818
2990,OO,OM,1,C3,Control,1,OM_OO_1,38,0.026315789
2991,OO,OS,2,C3,Control,2,OO_OS_2,46,0.043478261
2992,OO,OT,2,C3,Control,1,OO_OT_2,43,0.023255814
2993,OO,OX,1,C3,Control,1,OO_OX_1,33,0.03030303
2994,OO,OX,2,C3,Control,2,OO_OX_2,44,0.045454545
2995,OP,ED,1,C3,Control,1,ED_OP_1,36,0.027777778
2996,OP,EK,1,C3,Control,2,EK_OP_1,40,0.05
2997,OP,EL,1,C3,Control,2,EL_OP_1,42,0.047619048
2998,OP,EL,2,C3,Control,1,EL_OP_2,39,0.025641026
2999,OP,EM,1,C3,Control,3,EM_OP_1,38,0.078947368
3000,OP,EU,1,C3,Control,3,EU_OP_1,44,0.068181818
3001,OP,EU,2,C3,Control,5,EU_OP_2,46,0.108695652
3002,OP,EX,1,C3,Control,2,EX_OP_1,47,0.042553191
3003,OP,EZ,2,C3,Control,1,EZ_OP_2,38,0.026315789
3004,OP,OD,1,C3,Control,1,OD_OP_1,36,0.027777778
3005,OP,OH,2,C3,Control,1,OH_OP_2,42,0.023809524
3006,OP,OK,2,C3,Control,2,OK_OP_2,28,0.071428571
3007,OP,OM,1,C3,Control,1,OM_OP_1,35,0.028571429
3008,OP,OS,2,C3,Control,1,OP_OS_2,35,0.028571429
3009,OP,OU,1,C3,Control,1,OP_OU_1,38,0.026315789
3010,OS,EC,1,C3,Control,2,EC_OS_1,46,0.043478261
3011,OS,EC,2,C3,Control,6,EC_OS_2,38,0.157894737
3012,OS,ED,1,C3,Control,3,ED_OS_1,41,0.073170732
3013,OS,EK,1,C3,Control,2,EK_OS_1,43,0.046511628
3014,OS,EK,2,C3,Control,2,EK_OS_2,41,0.048780488
3015,OS,EL,1,C3,Control,2,EL_OS_1,43,0.046511628
3016,OS,EL,2,C3,Control,2,EL_OS_2,44,0.045454545
3017,OS,EP,1,C3,Control,5,EP_OS_1,46,0.108695652
3018,OS,ES,1,C3,Control,1,ES_OS_1,41,0.024390244
3019,OS,ES,2,C3,Control,4,ES_OS_2,37,0.108108108
3020,OS,ET,2,C3,Control,2,ET_OS_2,40,0.05
3021,OS,EU,1,C3,Control,5,EU_OS_1,46,0.108695652
3022,OS,EV,2,C3,Control,3,EV_OS_2,36,0.083333333
3023,OS,EX,1,C3,Control,7,EX_OS_1,47,0.14893617
3024,OS,EX,2,C3,Control,4,EX_OS_2,47,0.085106383
3025,OS,EZ,2,C3,Control,2,EZ_OS_2,40,0.05
3026,OS,OA,2,C3,Control,4,OA_OS_2,36,0.111111111
3027,OS,OH,2,C3,Control,2,OH_OS_2,46,0.043478261
3028,OS,OK,1,C3,Control,1,OK_OS_1,40,0.025
3029,OS,OK,2,C3,Control,2,OK_OS_2,39,0.051282051
3030,OS,OL,1,C3,Control,3,OL_OS_1,46,0.065217391
3031,OS,OL,2,C3,Control,1,OL_OS_2,45,0.022222222
3032,OS,OO,2,C3,Control,2,OO_OS_2,46,0.043478261
3033,OS,OP,2,C3,Control,1,OP_OS_2,35,0.028571429
3034,OS,OT,1,C3,Control,2,OS_OT_1,39,0.051282051
3035,OS,OU,1,C3,Control,1,OS_OU_1,40,0.025
3036,OS,OU,2,C3,Control,1,OS_OU_2,43,0.023255814
3037,OS,OZ,1,C3,Control,1,OS_OZ_1,41,0.024390244
3038,OS,OZ,2,C3,Control,2,OS_OZ_2,39,0.051282051
3039,OT,EA,2,C3,Control,1,EA_OT_2,34,0.029411765
3040,OT,EC,1,C3,Control,1,EC_OT_1,46,0.02173913
3041,OT,EL,1,C3,Control,8,EL_OT_1,43,0.186046512
3042,OT,EM,1,C3,Control,4,EM_OT_1,44,0.090909091
3043,OT,EP,1,C3,Control,1,EP_OT_1,47,0.021276596
3044,OT,ES,1,C3,Control,2,ES_OT_1,38,0.052631579
3045,OT,ES,2,C3,Control,2,ES_OT_2,26,0.076923077
3046,OT,EU,1,C3,Control,2,EU_OT_1,44,0.045454545
3047,OT,EV,2,C3,Control,4,EV_OT_2,26,0.153846154
3048,OT,EX,2,C3,Control,4,EX_OT_2,47,0.085106383
3049,OT,EZ,2,C3,Control,1,EZ_OT_2,38,0.026315789
3050,OT,OA,2,C3,Control,1,OA_OT_2,33,0.03030303
3051,OT,OC,2,C3,Control,1,OC_OT_2,34,0.029411765
3052,OT,OK,1,C3,Control,4,OK_OT_1,39,0.102564103
3053,OT,OO,2,C3,Control,1,OO_OT_2,43,0.023255814
3054,OT,OS,1,C3,Control,2,OS_OT_1,39,0.051282051
3055,OT,OU,2,C3,Control,2,OT_OU_2,36,0.055555556
3056,OU,EA,2,C3,Control,1,EA_OU_2,43,0.023255814
3057,OU,EC,2,C3,Control,3,EC_OU_2,39,0.076923077
3058,OU,EE,1,C3,Control,1,EE_OU_1,31,0.032258065
3059,OU,EL,2,C3,Control,6,EL_OU_2,43,0.139534884
3060,OU,EM,1,C3,Control,1,EM_OU_1,37,0.027027027
3061,OU,EM,2,C3,Control,3,EM_OU_2,41,0.073170732
3062,OU,EP,1,C3,Control,2,EP_OU_1,37,0.054054054
3063,OU,EP,2,C3,Control,1,EP_OU_2,44,0.022727273
3064,OU,ES,1,C3,Control,4,ES_OU_1,33,0.121212121
3065,OU,ES,2,C3,Control,1,ES_OU_2,41,0.024390244
3066,OU,ET,2,C3,Control,3,ET_OU_2,42,0.071428571
3067,OU,EU,2,C3,Control,4,EU_OU_2,47,0.085106383
3068,OU,EV,1,C3,Control,2,EV_OU_1,41,0.048780488
3069,OU,EX,1,C3,Control,3,EX_OU_1,47,0.063829787
3070,OU,EX,2,C3,Control,2,EX_OU_2,46,0.043478261
3071,OU,EZ,1,C3,Control,3,EZ_OU_1,43,0.069767442
3072,OU,EZ,2,C3,Control,3,EZ_OU_2,44,0.068181818
3073,OU,OA,1,C3,Control,1,OA_OU_1,28,0.035714286
3074,OU,OD,1,C3,Control,1,OD_OU_1,34,0.029411765
3075,OU,OH,2,C3,Control,5,OH_OU_2,46,0.108695652
3076,OU,OK,2,C3,Control,1,OK_OU_2,37,0.027027027
3077,OU,OL,2,C3,Control,8,OL_OU_2,44,0.181818182
3078,OU,OP,1,C3,Control,1,OP_OU_1,38,0.026315789
3079,OU,OS,1,C3,Control,1,OS_OU_1,40,0.025
3080,OU,OS,2,C3,Control,1,OS_OU_2,43,0.023255814
3081,OU,OT,2,C3,Control,2,OT_OU_2,36,0.055555556
3082,OU,OX,1,C3,Control,1,OU_OX_1,34,0.029411765
3083,OU,OZ,1,C3,Control,2,OU_OZ_1,26,0.076923077
3084,OU,OZ,2,C3,Control,4,OU_OZ_2,40,0.1
3085,OV,OZ,2,C3,Control,1,OV_OZ_2,40,0.025
3086,OX,EA,2,C3,Control,1,EA_OX_2,38,0.026315789
3087,OX,EE,2,C3,Control,1,EE_OX_2,33,0.03030303
3088,OX,EL,1,C3,Control,1,EL_OX_1,42,0.023809524
3089,OX,EM,2,C3,Control,2,EM_OX_2,42,0.047619048
3090,OX,EP,2,C3,Control,1,EP_OX_2,42,0.023809524
3091,OX,ES,1,C3,Control,2,ES_OX_1,36,0.055555556
3092,OX,ES,2,C3,Control,1,ES_OX_2,32,0.03125
3093,OX,EU,2,C3,Control,3,EU_OX_2,47,0.063829787
3094,OX,EV,1,C3,Control,2,EV_OX_1,38,0.052631579
3095,OX,EX,1,C3,Control,3,EX_OX_1,47,0.063829787
3096,OX,EZ,2,C3,Control,3,EZ_OX_2,43,0.069767442
3097,OX,OA,1,C3,Control,1,OA_OX_1,28,0.035714286
3098,OX,OD,1,C3,Control,1,OD_OX_1,33,0.03030303
3099,OX,OM,2,C3,Control,1,OM_OX_2,31,0.032258065
3100,OX,OO,1,C3,Control,1,OO_OX_1,33,0.03030303
3101,OX,OO,2,C3,Control,2,OO_OX_2,44,0.045454545
3102,OX,OU,1,C3,Control,1,OU_OX_1,34,0.029411765
3103,OZ,EC,2,C3,Control,1,EC_OZ_2,40,0.025
3104,OZ,ED,2,C3,Control,2,ED_OZ_2,35,0.057142857
3105,OZ,EK,2,C3,Control,2,EK_OZ_2,40,0.05
3106,OZ,EL,2,C3,Control,2,EL_OZ_2,44,0.045454545
3107,OZ,EM,2,C3,Control,1,EM_OZ_2,43,0.023255814
3108,OZ,EP,1,C3,Control,4,EP_OZ_1,39,0.102564103
3109,OZ,ET,2,C3,Control,2,ET_OZ_2,40,0.05
3110,OZ,EU,2,C3,Control,8,EU_OZ_2,46,0.173913043
3111,OZ,EZ,2,C3,Control,5,EZ_OZ_2,40,0.125
3112,OZ,OA,1,C3,Control,1,OA_OZ_1,25,0.04
3113,OZ,OH,2,C3,Control,3,OH_OZ_2,46,0.065217391
3114,OZ,OK,2,C3,Control,1,OK_OZ_2,36,0.027777778
3115,OZ,OL,2,C3,Control,2,OL_OZ_2,46,0.043478261
3116,OZ,OM,2,C3,Control,1,OM_OZ_2,38,0.026315789
3117,OZ,OS,1,C3,Control,1,OS_OZ_1,41,0.024390244
3118,OZ,OS,2,C3,Control,2,OS_OZ_2,39,0.051282051
3119,OZ,OU,1,C3,Control,2,OU_OZ_1,26,0.076923077
3120,OZ,OU,2,C3,Control,4,OU_OZ_2,40,0.1
3121,OZ,OV,2,C3,Control,1,OV_OZ_2,40,0.025
3122,PA,PD,1,T3,Treatment,1,PA_PD_1,45,0.022222222
3123,PA,PD,2,T3,Treatment,1,PA_PD_2,44,0.022727273
3124,PA,PH,1,T3,Treatment,3,PA_PH_1,47,0.063829787
3125,PA,PK,2,T3,Treatment,1,PA_PK_2,45,0.022222222
3126,PA,PL,1,T3,Treatment,2,PA_PL_1,47,0.042553191
3127,PA,PP,1,T3,Treatment,1,PA_PP_1,48,0.020833333
3128,PA,PS,1,T3,Treatment,1,PA_PS_1,47,0.021276596
3129,PA,PZ,1,T3,Treatment,2,PA_PZ_1,47,0.042553191
3130,PA,VA,1,T3,Treatment,9,PA_VA_1,47,0.191489362
3131,PA,VA,2,T3,Treatment,2,PA_VA_2,48,0.041666667
3132,PA,VC,2,T3,Treatment,3,PA_VC_2,42,0.071428571
3133,PA,VD,1,T3,Treatment,5,PA_VD_1,46,0.108695652
3134,PA,VD,2,T3,Treatment,1,PA_VD_2,42,0.023809524
3135,PA,VE,2,T3,Treatment,1,PA_VE_2,46,0.02173913
3136,PA,VH,1,T3,Treatment,1,PA_VH_1,45,0.022222222
3137,PA,VK,2,T3,Treatment,1,PA_VK_2,44,0.022727273
3138,PA,VL,1,T3,Treatment,7,PA_VL_1,46,0.152173913
3139,PA,VL,2,T3,Treatment,1,PA_VL_2,46,0.02173913
3140,PA,VO,1,T3,Treatment,3,PA_VO_1,45,0.066666667
3141,PA,VO,2,T3,Treatment,2,PA_VO_2,47,0.042553191
3142,PA,VS,1,T3,Treatment,1,PA_VS_1,47,0.021276596
3143,PA,VT,1,T3,Treatment,1,PA_VT_1,43,0.023255814
3144,PA,VT,2,T3,Treatment,2,PA_VT_2,43,0.046511628
3145,PA,VU,1,T3,Treatment,1,PA_VU_1,47,0.021276596
3146,PA,VU,2,T3,Treatment,1,PA_VU_2,44,0.022727273
3147,PA,VV,1,T3,Treatment,2,PA_VV_1,45,0.044444444
3148,PA,VV,2,T3,Treatment,2,PA_VV_2,44,0.045454545
3149,PA,VX,1,T3,Treatment,1,PA_VX_1,47,0.021276596
3150,PA,VZ,1,T3,Treatment,5,PA_VZ_1,47,0.106382979
3151,PA,VZ,2,T3,Treatment,2,PA_VZ_2,44,0.045454545
3152,PD,PA,1,T3,Treatment,1,PA_PD_1,45,0.022222222
3153,PD,PA,2,T3,Treatment,1,PA_PD_2,44,0.022727273
3154,PD,PK,1,T3,Treatment,2,PD_PK_1,47,0.042553191
3155,PD,PK,2,T3,Treatment,2,PD_PK_2,44,0.045454545
3156,PD,PL,1,T3,Treatment,1,PD_PL_1,47,0.021276596
3157,PD,PP,1,T3,Treatment,2,PD_PP_1,47,0.042553191
3158,PD,PS,1,T3,Treatment,1,PD_PS_1,46,0.02173913
3159,PD,PT,1,T3,Treatment,9,PD_PT_1,41,0.219512195
3160,PD,PU,2,T3,Treatment,2,PD_PU_2,43,0.046511628
3161,PD,PZ,1,T3,Treatment,1,PD_PZ_1,47,0.021276596
3162,PD,VA,2,T3,Treatment,2,PD_VA_2,44,0.045454545
3163,PD,VC,1,T3,Treatment,8,PD_VC_1,45,0.177777778
3164,PD,VD,2,T3,Treatment,1,PD_VD_2,39,0.025641026
3165,PD,VH,1,T3,Treatment,1,PD_VH_1,44,0.022727273
3166,PD,VH,2,T3,Treatment,1,PD_VH_2,44,0.022727273
3167,PD,VL,1,T3,Treatment,1,PD_VL_1,43,0.023255814
3168,PD,VO,2,T3,Treatment,2,PD_VO_2,42,0.047619048
3169,PD,VS,1,T3,Treatment,3,PD_VS_1,46,0.065217391
3170,PD,VS,2,T3,Treatment,4,PD_VS_2,42,0.095238095
3171,PD,VT,1,T3,Treatment,1,PD_VT_1,41,0.024390244
3172,PD,VT,2,T3,Treatment,4,PD_VT_2,37,0.108108108
3173,PD,VV,2,T3,Treatment,2,PD_VV_2,42,0.047619048
3174,PD,VZ,1,T3,Treatment,3,PD_VZ_1,45,0.066666667
3175,PE,PK,1,T3,Treatment,1,PE_PK_1,48,0.020833333
3176,PE,PM,1,T3,Treatment,1,PE_PM_1,44,0.022727273
3177,PE,PM,2,T3,Treatment,1,PE_PM_2,42,0.023809524
3178,PE,PO,1,T3,Treatment,1,PE_PO_1,46,0.02173913
3179,PE,PS,1,T3,Treatment,1,PE_PS_1,44,0.022727273
3180,PE,PS,2,T3,Treatment,1,PE_PS_2,46,0.02173913
3181,PE,PU,2,T3,Treatment,1,PE_PU_2,45,0.022222222
3182,PE,VA,1,T3,Treatment,7,PE_VA_1,45,0.155555556
3183,PE,VD,1,T3,Treatment,2,PE_VD_1,46,0.043478261
3184,PE,VD,2,T3,Treatment,2,PE_VD_2,45,0.044444444
3185,PE,VE,2,T3,Treatment,1,PE_VE_2,46,0.02173913
3186,PE,VH,2,T3,Treatment,3,PE_VH_2,44,0.068181818
3187,PE,VL,2,T3,Treatment,4,PE_VL_2,44,0.090909091
3188,PE,VM,1,T3,Treatment,4,PE_VM_1,45,0.088888889
3189,PE,VM,2,T3,Treatment,3,PE_VM_2,43,0.069767442
3190,PE,VO,1,T3,Treatment,1,PE_VO_1,46,0.02173913
3191,PE,VO,2,T3,Treatment,2,PE_VO_2,46,0.043478261
3192,PE,VS,1,T3,Treatment,2,PE_VS_1,47,0.042553191
3193,PE,VU,2,T3,Treatment,2,PE_VU_2,43,0.046511628
3194,PE,VX,1,T3,Treatment,4,PE_VX_1,44,0.090909091
3195,PE,VX,2,T3,Treatment,2,PE_VX_2,44,0.045454545
3196,PE,VZ,1,T3,Treatment,1,PE_VZ_1,48,0.020833333
3197,PE,VZ,2,T3,Treatment,2,PE_VZ_2,43,0.046511628
3198,PH,PA,1,T3,Treatment,3,PA_PH_1,47,0.063829787
3199,PH,PK,1,T3,Treatment,2,PH_PK_1,47,0.042553191
3200,PH,PK,2,T3,Treatment,1,PH_PK_2,48,0.020833333
3201,PH,PL,1,T3,Treatment,1,PH_PL_1,47,0.021276596
3202,PH,PP,1,T3,Treatment,1,PH_PP_1,47,0.021276596
3203,PH,PP,2,T3,Treatment,1,PH_PP_2,45,0.022222222
3204,PH,PU,1,T3,Treatment,2,PH_PU_1,46,0.043478261
3205,PH,PZ,1,T3,Treatment,1,PH_PZ_1,46,0.02173913
3206,PH,VA,1,T3,Treatment,1,PH_VA_1,48,0.020833333
3207,PH,VA,2,T3,Treatment,1,PH_VA_2,44,0.022727273
3208,PH,VC,1,T3,Treatment,1,PH_VC_1,47,0.021276596
3209,PH,VD,1,T3,Treatment,1,PH_VD_1,46,0.02173913
3210,PH,VE,1,T3,Treatment,1,PH_VE_1,46,0.02173913
3211,PH,VH,1,T3,Treatment,1,PH_VH_1,47,0.021276596
3212,PH,VK,2,T3,Treatment,3,PH_VK_2,42,0.071428571
3213,PH,VL,2,T3,Treatment,2,PH_VL_2,45,0.044444444
3214,PH,VO,1,T3,Treatment,9,PH_VO_1,45,0.2
3215,PH,VS,1,T3,Treatment,2,PH_VS_1,45,0.044444444
3216,PH,VT,2,T3,Treatment,4,PH_VT_2,42,0.095238095
3217,PH,VV,1,T3,Treatment,3,PH_VV_1,44,0.068181818
3218,PH,VX,1,T3,Treatment,6,PH_VX_1,45,0.133333333
3219,PH,VZ,1,T3,Treatment,4,PH_VZ_1,46,0.086956522
3220,PH,VZ,2,T3,Treatment,2,PH_VZ_2,41,0.048780488
3221,PK,PA,2,T3,Treatment,1,PA_PK_2,45,0.022222222
3222,PK,PD,1,T3,Treatment,1,PD_PK_1,47,0.021276596
3223,PK,PD,2,T3,Treatment,2,PD_PK_2,44,0.045454545
3224,PK,PE,1,T3,Treatment,1,PE_PK_1,48,0.020833333
3225,PK,PH,1,T3,Treatment,2,PH_PK_1,47,0.042553191
3226,PK,PH,2,T3,Treatment,1,PH_PK_2,48,0.020833333
3227,PK,PM,2,T3,Treatment,1,PK_PM_2,42,0.023809524
3228,PK,PO,1,T3,Treatment,3,PK_PO_1,47,0.063829787
3229,PK,PP,1,T3,Treatment,3,PK_PP_1,47,0.063829787
3230,PK,PS,1,T3,Treatment,1,PK_PS_1,47,0.021276596
3231,PK,PT,1,T3,Treatment,1,PK_PT_1,47,0.021276596
3232,PK,PU,1,T3,Treatment,2,PK_PU_1,46,0.043478261
3233,PK,PX,1,T3,Treatment,1,PK_PX_1,47,0.021276596
3234,PK,PX,2,T3,Treatment,1,PK_PX_2,48,0.020833333
3235,PK,PZ,1,T3,Treatment,2,PK_PZ_1,47,0.042553191
3236,PK,PZ,2,T3,Treatment,2,PK_PZ_2,47,0.042553191
3237,PK,VA,2,T3,Treatment,2,PK_VA_2,46,0.043478261
3238,PK,VC,1,T3,Treatment,2,PK_VC_1,47,0.042553191
3239,PK,VD,1,T3,Treatment,4,PK_VD_1,46,0.086956522
3240,PK,VD,2,T3,Treatment,1,PK_VD_2,39,0.025641026
3241,PK,VH,2,T3,Treatment,1,PK_VH_2,43,0.023255814
3242,PK,VL,1,T3,Treatment,1,PK_VL_1,45,0.022222222
3243,PK,VL,2,T3,Treatment,1,PK_VL_2,42,0.023809524
3244,PK,VM,2,T3,Treatment,1,PK_VM_2,42,0.023809524
3245,PK,VO,1,T3,Treatment,5,PK_VO_1,47,0.106382979
3246,PK,VS,1,T3,Treatment,5,PK_VS_1,46,0.108695652
3247,PK,VS,2,T3,Treatment,3,PK_VS_2,43,0.069767442
3248,PK,VT,2,T3,Treatment,1,PK_VT_2,42,0.023809524
3249,PK,VU,1,T3,Treatment,6,PK_VU_1,47,0.127659574
3250,PK,VU,2,T3,Treatment,1,PK_VU_2,45,0.022222222
3251,PK,VV,1,T3,Treatment,4,PK_VV_1,46,0.086956522
3252,PK,VX,1,T3,Treatment,2,PK_VX_1,47,0.042553191
3253,PL,PA,1,T3,Treatment,2,PA_PL_1,47,0.042553191
3254,PL,PD,1,T3,Treatment,1,PD_PL_1,47,0.021276596
3255,PL,PH,1,T3,Treatment,1,PH_PL_1,47,0.021276596
3256,PL,PM,1,T3,Treatment,3,PL_PM_1,48,0.0625
3257,PL,PO,2,T3,Treatment,1,PL_PO_2,48,0.020833333
3258,PL,PU,1,T3,Treatment,2,PL_PU_1,47,0.042553191
3259,PL,VA,1,T3,Treatment,1,PL_VA_1,48,0.020833333
3260,PL,VA,2,T3,Treatment,1,PL_VA_2,48,0.020833333
3261,PL,VC,1,T3,Treatment,1,PL_VC_1,47,0.021276596
3262,PL,VC,2,T3,Treatment,1,PL_VC_2,47,0.021276596
3263,PL,VD,1,T3,Treatment,1,PL_VD_1,47,0.021276596
3264,PL,VD,2,T3,Treatment,1,PL_VD_2,47,0.021276596
3265,PL,VE,2,T3,Treatment,1,PL_VE_2,47,0.021276596
3266,PL,VH,1,T3,Treatment,1,PL_VH_1,48,0.020833333
3267,PL,VH,2,T3,Treatment,3,PL_VH_2,48,0.0625
3268,PL,VK,2,T3,Treatment,1,PL_VK_2,47,0.021276596
3269,PL,VL,1,T3,Treatment,1,PL_VL_1,46,0.02173913
3270,PL,VO,1,T3,Treatment,7,PL_VO_1,47,0.14893617
3271,PL,VO,2,T3,Treatment,3,PL_VO_2,48,0.0625
3272,PL,VS,1,T3,Treatment,1,PL_VS_1,47,0.021276596
3273,PL,VS,2,T3,Treatment,3,PL_VS_2,47,0.063829787
3274,PL,VT,1,T3,Treatment,1,PL_VT_1,46,0.02173913
3275,PL,VU,1,T3,Treatment,5,PL_VU_1,46,0.108695652
3276,PL,VV,1,T3,Treatment,2,PL_VV_1,46,0.043478261
3277,PL,VV,2,T3,Treatment,1,PL_VV_2,47,0.021276596
3278,PL,VX,1,T3,Treatment,3,PL_VX_1,47,0.063829787
3279,PL,VZ,2,T3,Treatment,1,PL_VZ_2,47,0.021276596
3280,PM,PE,1,T3,Treatment,1,PE_PM_1,44,0.022727273
3281,PM,PE,2,T3,Treatment,1,PE_PM_2,42,0.023809524
3282,PM,PK,2,T3,Treatment,1,PK_PM_2,42,0.023809524
3283,PM,PL,1,T3,Treatment,3,PL_PM_1,48,0.0625
3284,PM,PP,1,T3,Treatment,1,PM_PP_1,47,0.021276596
3285,PM,PU,1,T3,Treatment,1,PM_PU_1,47,0.021276596
3286,PM,PX,1,T3,Treatment,2,PM_PX_1,48,0.041666667
3287,PM,PX,2,T3,Treatment,1,PM_PX_2,47,0.021276596
3288,PM,VA,2,T3,Treatment,1,PM_VA_2,44,0.022727273
3289,PM,VD,1,T3,Treatment,10,PM_VD_1,46,0.217391304
3290,PM,VD,2,T3,Treatment,1,PM_VD_2,36,0.027777778
3291,PM,VE,1,T3,Treatment,2,PM_VE_1,45,0.044444444
3292,PM,VE,2,T3,Treatment,1,PM_VE_2,44,0.022727273
3293,PM,VL,1,T3,Treatment,3,PM_VL_1,46,0.065217391
3294,PM,VL,2,T3,Treatment,1,PM_VL_2,41,0.024390244
3295,PM,VO,2,T3,Treatment,3,PM_VO_2,43,0.069767442
3296,PM,VS,1,T3,Treatment,1,PM_VS_1,48,0.020833333
3297,PM,VU,1,T3,Treatment,3,PM_VU_1,48,0.0625
3298,PM,VU,2,T3,Treatment,3,PM_VU_2,40,0.075
3299,PM,VX,1,T3,Treatment,1,PM_VX_1,47,0.021276596
3300,PM,VX,2,T3,Treatment,1,PM_VX_2,42,0.023809524
3301,PO,PE,1,T3,Treatment,1,PE_PO_1,46,0.02173913
3302,PO,PK,1,T3,Treatment,2,PK_PO_1,47,0.042553191
3303,PO,PL,2,T3,Treatment,1,PL_PO_2,48,0.020833333
3304,PO,PS,2,T3,Treatment,1,PO_PS_2,48,0.020833333
3305,PO,PX,1,T3,Treatment,1,PO_PX_1,47,0.021276596
3306,PO,VA,2,T3,Treatment,1,PO_VA_2,48,0.020833333
3307,PO,VD,1,T3,Treatment,2,PO_VD_1,46,0.043478261
3308,PO,VE,1,T3,Treatment,10,PO_VE_1,46,0.217391304
3309,PO,VE,2,T3,Treatment,1,PO_VE_2,47,0.021276596
3310,PO,VL,2,T3,Treatment,2,PO_VL_2,46,0.043478261
3311,PO,VM,2,T3,Treatment,1,PO_VM_2,46,0.02173913
3312,PO,VO,1,T3,Treatment,3,PO_VO_1,47,0.063829787
3313,PO,VS,1,T3,Treatment,1,PO_VS_1,46,0.02173913
3314,PO,VT,1,T3,Treatment,1,PO_VT_1,42,0.023809524
3315,PO,VU,2,T3,Treatment,4,PO_VU_2,45,0.088888889
3316,PO,VV,2,T3,Treatment,3,PO_VV_2,46,0.065217391
3317,PO,VX,1,T3,Treatment,1,PO_VX_1,45,0.022222222
3318,PO,VZ,1,T3,Treatment,1,PO_VZ_1,44,0.022727273
3319,PO,VZ,2,T3,Treatment,2,PO_VZ_2,44,0.045454545
3320,PP,PA,1,T3,Treatment,1,PA_PP_1,48,0.020833333
3321,PP,PD,1,T3,Treatment,2,PD_PP_1,47,0.042553191
3322,PP,PH,1,T3,Treatment,1,PH_PP_1,47,0.021276596
3323,PP,PH,2,T3,Treatment,1,PH_PP_2,45,0.022222222
3324,PP,PK,1,T3,Treatment,3,PK_PP_1,47,0.063829787
3325,PP,PM,1,T3,Treatment,1,PM_PP_1,47,0.021276596
3326,PP,PT,1,T3,Treatment,1,PP_PT_1,41,0.024390244
3327,PP,PU,2,T3,Treatment,3,PP_PU_2,45,0.066666667
